room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3335894,16843048,Entire home/apt,,24,41,5.0,4,1.0,96.0,,56.143929,10.203484,2017-01-21 11:30:10.818486
7934382,40972419,Entire home/apt,,24,1,0.0,2,1.0,89.0,,56.16119,10.202642,2017-01-21 11:30:10.813606
3162370,6985298,Entire home/apt,,24,3,4.5,4,2.0,96.0,,56.155876,10.195135,2017-01-21 11:30:08.845046
11063443,27994080,Entire home/apt,,2,1,0.0,8,4.0,103.0,,56.120124,10.121226,2017-01-21 11:30:08.842786
6929005,36324184,Entire home/apt,,24,4,5.0,2,1.0,89.0,,56.158445,10.196515,2017-01-21 11:30:08.840582
5995315,31128304,Entire home/apt,,24,3,5.0,2,1.0,88.0,,56.144305,10.200422,2017-01-21 11:30:08.838117
3424290,17260429,Entire home/apt,,4,17,4.5,5,3.0,102.0,,56.175514,10.212589,2017-01-21 11:30:08.835549
2643066,11019995,Entire home/apt,,4,4,5.0,6,4.0,102.0,,56.176124,10.213235,2017-01-21 11:30:08.833440
11428332,18158614,Entire home/apt,,6,1,0.0,6,3.0,89.0,,56.143877,10.160999,2017-01-21 11:30:08.831019
9654947,17259453,Entire home/apt,,5,5,4.5,6,2.0,96.0,,56.194902,10.224874,2017-01-21 11:30:08.827989
13286769,6515221,Entire home/apt,,24,19,5.0,4,1.0,83.0,,56.164053,10.20379,2017-01-21 11:30:08.825489
9325060,48398752,Entire home/apt,,24,6,4.5,5,3.0,89.0,,56.171249,10.219413,2017-01-21 11:30:08.823020
3149831,9579077,Entire home/apt,,24,2,0.0,4,1.0,96.0,,56.165661,10.22895,2017-01-21 11:30:08.818592
6373420,33212498,Entire home/apt,,4,11,4.5,4,1.0,89.0,,56.17349,10.201811,2017-01-21 11:30:08.814403
6715047,35157394,Entire home/apt,,24,2,0.0,4,2.0,83.0,,56.167949,10.219937,2017-01-21 11:30:08.811578
12868279,70025923,Entire home/apt,,4,0,0.0,6,3.0,89.0,,56.180043,10.19818,2017-01-21 11:30:08.808611
9204016,45493239,Entire home/apt,,24,3,4.5,5,2.0,84.0,,56.155723,10.19665,2017-01-21 11:30:08.802748
13073817,72482292,Entire home/apt,,3,0,0.0,5,3.0,96.0,,56.176355,10.15873,2017-01-21 11:30:08.795124
7837183,41282753,Entire home/apt,,24,1,0.0,3,2.0,103.0,,56.163971,10.206547,2017-01-21 11:30:07.365410
13823985,75364258,Entire home/apt,,6,0,0.0,4,1.0,89.0,,56.158677,10.182645,2017-01-21 11:30:07.363019
5667191,2254663,Entire home/apt,,24,3,5.0,2,1.0,98.0,,56.152506,10.198366,2017-01-21 11:30:07.359144
13711692,22191015,Entire home/apt,,2,1,0.0,7,4.0,89.0,,56.131135,10.15154,2017-01-21 11:30:07.347844
13759583,80669216,Entire home/apt,,24,0,0.0,2,1.0,89.0,,56.150421,10.203125,2017-01-21 11:30:07.344025
13592683,1698817,Entire home/apt,,24,0,0.0,4,2.0,96.0,,56.163505,10.201961,2017-01-21 11:30:07.337852
3799167,3919230,Entire home/apt,,4,22,5.0,4,2.0,88.0,,56.173261,10.210484,2017-01-21 11:30:07.335613
812875,161911,Entire home/apt,,2,3,5.0,2,1.0,87.0,,56.128982,10.169445,2017-01-21 11:30:07.331027
5121886,24831247,Entire home/apt,,24,4,4.5,4,1.0,87.0,,56.166019,10.228345,2017-01-21 11:30:07.323381
10891158,30053681,Entire home/apt,,24,0,0.0,4,2.0,103.0,,56.144444,10.20271,2017-01-21 11:30:07.320922
16102593,46956659,Entire home/apt,,24,0,0.0,4,1.0,103.0,,56.147009,10.208799,2017-01-21 11:30:07.317223
12379139,66902073,Entire home/apt,,24,2,0.0,5,2.0,98.0,,56.160813,10.213968,2017-01-21 11:30:05.711124
6795507,35570216,Entire home/apt,,24,0,0.0,4,2.0,103.0,,56.148198,10.204478,2017-01-21 11:30:05.705721
7864294,40499251,Entire home/apt,,24,0,0.0,4,1.0,89.0,,56.156452,10.207759,2017-01-21 11:30:05.701683
12244124,29447352,Entire home/apt,,24,11,5.0,3,1.0,89.0,,56.158153,10.199113,2017-01-21 11:30:05.699127
7836001,41273215,Entire home/apt,,6,0,0.0,7,3.0,89.0,,56.148296,10.157852,2017-01-21 11:30:05.694064
6513949,33439155,Entire home/apt,,24,1,0.0,5,1.0,89.0,,56.156488,10.199899,2017-01-21 11:30:05.688516
9632546,49816968,Entire home/apt,,24,18,5.0,4,1.0,89.0,,56.152906,10.185971,2017-01-21 11:30:05.685452
10652170,55007931,Entire home/apt,,24,0,0.0,4,2.0,89.0,,56.168697,10.218799,2017-01-21 11:30:05.683032
9328402,7040007,Entire home/apt,,24,14,4.5,4,2.0,103.0,,56.145441,10.204119,2017-01-21 11:30:05.680638
7023975,36818377,Entire home/apt,,24,1,0.0,4,3.0,84.0,,56.16584,10.217911,2017-01-21 11:30:05.677457
7200737,37704005,Entire home/apt,,9,0,0.0,6,3.0,88.0,,56.132335,10.11406,2017-01-21 11:30:05.672644
3582050,18043973,Entire home/apt,,24,1,0.0,4,2.0,88.0,,56.155871,10.202555,2017-01-21 11:30:05.669553
7862075,41438653,Entire home/apt,,24,3,4.5,2,2.0,88.0,,56.155514,10.202431,2017-01-21 11:30:05.667082
7793467,19456307,Entire home/apt,,3,0,0.0,6,3.0,96.0,,56.163004,10.148857,2017-01-21 11:30:05.664747
13973028,59487543,Entire home/apt,,9,2,0.0,6,4.0,94.0,,56.130165,10.116487,2017-01-21 11:30:05.662543
11471751,55182007,Entire home/apt,,24,3,4.5,6,2.0,89.0,,56.156017,10.199081,2017-01-21 11:30:05.659059
12793263,63265156,Entire home/apt,,24,2,0.0,5,2.0,96.0,,56.144581,10.191005,2017-01-21 11:30:03.800980
3281060,12174850,Entire home/apt,,4,0,0.0,4,3.0,88.0,,56.176011,10.181016,2017-01-21 11:30:03.796420
15738898,53945165,Entire home/apt,,24,2,0.0,6,2.0,96.0,,56.143247,10.19054,2017-01-21 11:30:03.793801
7089895,37160784,Entire home/apt,,24,0,0.0,5,2.0,102.0,,56.162284,10.200697,2017-01-21 11:30:03.791184
10056124,7686724,Entire home/apt,,24,2,0.0,4,3.0,96.0,,56.142123,10.203647,2017-01-21 11:29:57.179135
13421649,6578852,Entire home/apt,,24,1,0.0,4,1.0,103.0,,56.156719,10.19689,2017-01-21 11:29:57.177003
13306710,47334504,Entire home/apt,,24,2,0.0,2,1.0,87.0,,56.15422,10.202733,2017-01-21 11:29:57.174789
12547573,21370346,Entire home/apt,,4,3,4.0,6,3.0,103.0,,56.173501,10.20129,2017-01-21 11:29:57.172149
382541,1823118,Entire home/apt,,3,0,0.0,7,3.0,96.0,,56.160741,10.153818,2017-01-21 11:29:57.169403
8397564,9114573,Entire home/apt,,24,1,0.0,3,2.0,89.0,,56.163965,10.209428,2017-01-21 11:29:57.167182
11330082,59287981,Entire home/apt,,24,0,0.0,3,1.0,103.0,,56.168303,10.216027,2017-01-21 11:29:57.163320
13303409,62775384,Entire home/apt,,24,0,0.0,5,2.0,96.0,,56.171088,10.214239,2017-01-21 11:29:57.161068
6586506,34452824,Entire home/apt,,24,0,0.0,2,2.0,95.0,,56.166008,10.201822,2017-01-21 11:29:57.159041
10247525,52671671,Entire home/apt,,4,0,0.0,6,2.0,88.0,,56.170098,10.194296,2017-01-21 11:29:57.155004
9126504,19047182,Entire home/apt,,24,0,0.0,3,1.0,96.0,,56.163835,10.211303,2017-01-21 11:29:57.144659
6637151,2712091,Entire home/apt,,24,18,5.0,6,2.0,103.0,,56.161141,10.203439,2017-01-21 11:29:55.912978
15076127,3128807,Entire home/apt,,24,27,5.0,5,1.0,96.0,,56.157016,10.201437,2017-01-21 11:29:55.909285
14009542,83751613,Entire home/apt,,24,1,0.0,3,1.0,88.0,,56.146483,10.192215,2017-01-21 11:29:55.904373
13195538,50754637,Entire home/apt,,24,14,4.5,4,1.0,89.0,,56.146726,10.19589,2017-01-21 11:29:55.901428
6734103,35268656,Entire home/apt,,24,1,0.0,3,1.0,96.0,,56.165973,10.216761,2017-01-21 11:29:55.898571
9200133,7051501,Entire home/apt,,24,4,4.5,4,2.0,100.0,,56.165442,10.193135,2017-01-21 11:29:55.893707
14492221,89449740,Entire home/apt,,24,13,5.0,2,1.0,89.0,,56.174224,10.218325,2017-01-21 11:29:55.891234
13187022,73352688,Entire home/apt,,24,6,5.0,4,2.0,89.0,,56.162496,10.206115,2017-01-21 11:29:55.889077
12883107,64763954,Entire home/apt,,6,2,0.0,5,3.0,89.0,,56.152727,10.154557,2017-01-21 11:29:55.886523
16425595,107680321,Entire home/apt,,24,1,0.0,5,2.0,103.0,,56.159268,10.206751,2017-01-21 11:29:55.884361
7634103,9237522,Entire home/apt,,4,4,5.0,4,3.0,89.0,,56.199675,10.176282,2017-01-21 11:29:55.881346
16785092,111508487,Entire home/apt,,24,0,0.0,2,1.0,87.0,,56.156755,10.183131,2017-01-21 11:29:55.879146
15703060,45467701,Entire home/apt,,24,2,0.0,2,1.0,89.0,,56.147241,10.199799,2017-01-21 11:29:55.874241
13768284,80769875,Entire home/apt,,24,2,0.0,4,2.0,92.0,,56.159945,10.209915,2017-01-21 11:29:55.871490
7786836,8099229,Entire home/apt,,24,9,5.0,4,2.0,89.0,,56.151936,10.204315,2017-01-21 11:29:55.869295
13652103,79281080,Entire home/apt,,24,8,4.5,6,3.0,96.0,,56.171273,10.215858,2017-01-21 11:29:55.867052
3033676,3017293,Entire home/apt,,4,40,4.5,6,2.0,88.0,,56.178353,10.179364,2017-01-21 11:29:55.864332
11666663,61929861,Entire home/apt,,3,11,4.5,4,1.0,74.0,,56.167893,10.18601,2017-01-21 11:29:54.279729
8547966,44997850,Entire home/apt,,2,2,0.0,3,1.0,74.0,,56.120944,10.128219,2017-01-21 11:29:53.122061
14753551,69791951,Entire home/apt,,24,1,0.0,4,1.0,71.0,,56.156814,10.191434,2017-01-21 11:29:53.118202
13358299,70948310,Entire home/apt,,24,1,0.0,4,2.0,74.0,,56.147169,10.193023,2017-01-21 11:29:53.114276
5023691,18645187,Entire home/apt,,9,4,5.0,5,3.0,74.0,,56.134068,10.11264,2017-01-21 11:29:51.776520
7299924,34676119,Entire home/apt,,9,3,5.0,6,3.0,74.0,,56.13557,10.126854,2017-01-21 11:29:51.769205
5198413,26892283,Entire home/apt,,6,4,5.0,2,1.0,81.0,,56.140513,10.143581,2017-01-21 11:29:51.766690
9901882,41063367,Entire home/apt,,9,0,0.0,4,3.0,74.0,,56.12715,10.104904,2017-01-21 11:29:48.378783
15954622,7804598,Entire home/apt,,9,0,0.0,6,3.0,73.0,,56.13046,10.104549,2017-01-21 11:29:46.994676
14896689,93493505,Entire home/apt,,2,3,5.0,4,2.0,67.0,,56.121673,10.140935,2017-01-21 11:29:46.976017
13711092,11284379,Entire home/apt,,6,5,4.5,6,3.0,74.0,,56.151726,10.149449,2017-01-21 11:29:46.972089
2385988,12180625,Entire home/apt,,24,12,5.0,2,1.0,72.0,,56.145438,10.199836,2017-01-21 11:29:44.508295
5249938,27170663,Entire home/apt,,24,4,5.0,3,1.0,65.0,,56.14476,10.191848,2017-01-21 11:29:44.504556
3840780,253507,Entire home/apt,,1,7,5.0,2,1.0,67.0,,56.119186,10.167042,2017-01-21 11:29:44.500070
3141724,15952122,Entire home/apt,,24,2,0.0,4,2.0,74.0,,56.144323,10.200414,2017-01-21 11:29:44.496869
8714026,42906521,Entire home/apt,,24,0,0.0,3,2.0,74.0,,56.145642,10.188697,2017-01-21 11:29:43.148459
11645929,61649938,Entire home/apt,,2,18,4.5,2,1.0,74.0,,56.126336,10.185931,2017-01-21 11:29:43.123617
5810994,30150593,Entire home/apt,,1,47,5.0,2,1.0,67.0,,56.116313,10.197692,2017-01-21 11:29:35.074541
2613834,13384844,Entire home/apt,,24,2,0.0,3,1.0,81.0,,56.144467,10.199974,2017-01-21 11:29:31.356045
5934776,15454191,Entire home/apt,,2,1,0.0,3,0.0,74.0,,56.142384,10.179952,2017-01-21 11:29:31.337263
8304624,3625006,Entire home/apt,,24,3,5.0,5,1.0,74.0,,56.157137,10.184863,2017-01-21 11:29:30.948757
15627049,71425034,Entire home/apt,,24,4,5.0,5,1.0,74.0,,56.15677,10.183716,2017-01-21 11:29:30.944067
2150269,9725957,Entire home/apt,,6,11,5.0,3,1.0,81.0,,56.157254,10.180178,2017-01-21 11:29:30.941511
14743699,16282497,Entire home/apt,,3,2,0.0,4,1.0,64.0,,56.165951,10.18657,2017-01-21 11:29:30.929996
7434842,20080366,Entire home/apt,,6,4,5.0,3,1.0,64.0,,56.155768,10.169633,2017-01-21 11:29:29.510636
11207807,11766671,Entire home/apt,,6,0,0.0,4,1.0,81.0,,56.158167,10.165732,2017-01-21 11:29:29.503345
6639129,34748421,Entire home/apt,,6,1,0.0,4,2.0,74.0,,56.149642,10.157665,2017-01-21 11:29:27.476653
7251223,3055588,Entire home/apt,,24,4,5.0,6,3.0,74.0,,56.155761,10.198516,2017-01-21 11:29:23.917440
7565664,8560977,Entire home/apt,,2,3,5.0,3,1.0,81.0,,56.143459,10.184876,2017-01-21 11:29:20.634666
7837712,6819381,Entire home/apt,,2,8,4.5,3,1.0,82.0,,56.142051,10.185556,2017-01-21 11:29:20.631717
15066628,18097429,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.145295,10.187664,2017-01-21 11:29:20.619217
6571162,34369087,Entire home/apt,,2,2,0.0,4,2.0,67.0,,56.141974,10.188663,2017-01-21 11:29:20.615867
9134251,41911461,Entire home/apt,,24,4,5.0,4,1.0,67.0,,56.147435,10.190551,2017-01-21 11:29:20.611734
6637803,34738434,Entire home/apt,,24,8,5.0,3,1.0,71.0,,56.149287,10.194791,2017-01-21 11:29:20.607968
7423992,12748559,Entire home/apt,,24,4,4.5,3,1.0,67.0,,56.148767,10.195454,2017-01-21 11:29:20.602318
6475671,33830632,Entire home/apt,,24,1,0.0,4,2.0,73.0,,56.143252,10.191493,2017-01-21 11:29:20.599555
5902437,30655819,Entire home/apt,,24,8,4.5,2,0.0,68.0,,56.142044,10.205055,2017-01-21 11:29:19.268466
7464703,38058024,Entire home/apt,,24,14,4.5,2,1.0,63.0,,56.145115,10.206242,2017-01-21 11:29:19.265639
3789791,19452496,Entire home/apt,,24,0,0.0,4,1.0,72.0,,56.141367,10.195574,2017-01-21 11:29:19.262905
13183928,8891721,Entire home/apt,,24,5,5.0,4,2.0,81.0,,56.148027,10.199629,2017-01-21 11:29:19.260723
12904276,32173885,Entire home/apt,,24,2,0.0,4,2.0,77.0,,56.147477,10.201861,2017-01-21 11:29:19.258039
2154945,10018736,Entire home/apt,,24,11,4.5,3,1.0,67.0,,56.146389,10.202741,2017-01-21 11:29:19.255022
14527741,23978645,Entire home/apt,,24,12,5.0,2,1.0,73.0,,56.146614,10.197912,2017-01-21 11:29:19.252651
14149293,14666985,Entire home/apt,,24,1,0.0,3,0.0,70.0,,56.146285,10.201754,2017-01-21 11:29:19.250465
3390094,7804711,Entire home/apt,,24,44,5.0,2,1.0,74.0,,56.145893,10.19948,2017-01-21 11:29:19.248318
13050025,14962293,Entire home/apt,,24,16,5.0,2,1.0,74.0,,56.149636,10.199423,2017-01-21 11:29:19.245929
4732771,24364794,Entire home/apt,,24,1,0.0,4,1.0,74.0,,56.146588,10.189856,2017-01-21 11:29:17.787148
13501872,13388959,Entire home/apt,,24,12,4.5,2,1.0,63.0,,56.146654,10.195692,2017-01-21 11:29:17.768442
3377138,3681486,Entire home/apt,,24,15,5.0,4,2.0,81.0,,56.137992,10.208158,2017-01-21 11:29:07.762643
2528525,12761217,Entire home/apt,,24,52,4.5,4,1.0,73.0,,56.150963,10.191508,2017-01-21 11:29:05.539139
2494097,7414417,Entire home/apt,,24,0,0.0,2,1.0,80.0,,56.151055,10.196905,2017-01-21 11:29:05.528931
5675270,8579650,Entire home/apt,,24,0,0.0,2,2.0,82.0,,56.15283,10.187151,2017-01-21 11:29:05.524137
11098272,48729900,Entire home/apt,,24,9,4.5,4,1.0,65.0,,56.155801,10.184681,2017-01-21 11:29:04.363844
15529470,82977138,Entire home/apt,,24,2,0.0,4,2.0,74.0,,56.156964,10.184967,2017-01-21 11:29:04.359519
11453679,40567058,Entire home/apt,,24,1,0.0,3,2.0,71.0,,56.157454,10.191119,2017-01-21 11:29:04.334761
14065644,26778785,Entire home/apt,,24,0,0.0,2,1.0,67.0,,56.158171,10.190561,2017-01-21 11:29:03.025304
8871114,24857179,Entire home/apt,,24,3,5.0,2,1.0,67.0,,56.162787,10.199732,2017-01-21 11:29:02.989612
6839357,35840809,Entire home/apt,,24,4,4.5,4,2.0,81.0,,56.162451,10.203948,2017-01-21 11:29:02.512835
13233523,74305599,Entire home/apt,,24,7,5.0,3,1.0,81.0,,56.162872,10.200817,2017-01-21 11:29:02.510299
3290214,16619210,Entire home/apt,,24,4,5.0,2,1.0,67.0,,56.163161,10.201069,2017-01-21 11:29:02.506950
5014827,23857387,Entire home/apt,,24,0,0.0,5,1.0,74.0,,56.156098,10.210331,2017-01-21 11:28:49.947983
6517017,34080520,Entire home/apt,,24,0,0.0,4,2.0,73.0,,56.16221,10.213559,2017-01-21 11:28:47.266356
12279956,18619347,Entire home/apt,,24,4,5.0,4,2.0,81.0,,56.159139,10.200257,2017-01-21 11:28:42.545879
1058431,3465104,Entire home/apt,,24,27,5.0,2,1.0,74.0,,56.157849,10.202211,2017-01-21 11:28:42.537165
7849786,12438788,Entire home/apt,,24,9,5.0,2,3.0,81.0,,56.146872,10.205591,2017-01-21 11:28:41.574849
10411762,53616003,Entire home/apt,,24,3,4.5,3,1.0,74.0,,56.155942,10.196096,2017-01-21 11:28:41.571298
7469970,6907373,Entire home/apt,,24,2,0.0,4,1.0,74.0,,56.162022,10.21545,2017-01-21 11:28:41.568584
4936455,25435011,Entire home/apt,,24,10,5.0,3,1.0,81.0,,56.157908,10.197787,2017-01-21 11:28:41.565835
16000378,104003498,Entire home/apt,,24,5,5.0,2,1.0,67.0,,56.156137,10.196816,2017-01-21 11:28:41.563693
13257989,9597968,Entire home/apt,,24,1,0.0,3,1.0,81.0,,56.158943,10.199209,2017-01-21 11:28:41.561555
10531532,4638404,Entire home/apt,,24,5,5.0,5,2.0,81.0,,56.160058,10.201143,2017-01-21 11:28:41.559022
10959171,47909846,Entire home/apt,,24,5,5.0,2,1.0,70.0,,56.154539,10.197025,2017-01-21 11:28:39.259512
6679231,34961505,Entire home/apt,,24,20,4.5,4,2.0,81.0,,56.159121,10.200138,2017-01-21 11:28:39.255905
8348016,25626506,Entire home/apt,,24,5,4.5,2,1.0,81.0,,56.161474,10.207077,2017-01-21 11:28:39.250896
7105078,37225115,Entire home/apt,,24,3,5.0,5,2.0,74.0,,56.155436,10.197795,2017-01-21 11:28:39.247953
6863761,35967600,Entire home/apt,,24,25,4.5,4,1.0,75.0,,56.150831,10.199703,2017-01-21 11:28:39.243911
9214500,47918743,Entire home/apt,,24,15,5.0,2,0.0,67.0,,56.159718,10.201813,2017-01-21 11:28:37.598714
10431651,40978762,Entire home/apt,,24,3,4.5,2,1.0,73.0,,56.157515,10.200055,2017-01-21 11:28:37.594152
15065109,87980871,Entire home/apt,,24,1,0.0,3,2.0,67.0,,56.150236,10.202509,2017-01-21 11:28:37.590009
13574058,78294824,Entire home/apt,,24,1,0.0,4,1.0,81.0,,56.157051,10.200823,2017-01-21 11:28:37.584406
4562773,22443973,Entire home/apt,,24,15,4.5,6,2.0,74.0,,56.158742,10.20886,2017-01-21 11:28:37.581326
8286222,43689889,Entire home/apt,,24,12,5.0,2,1.0,79.0,,56.157758,10.209348,2017-01-21 11:28:37.576697
13795617,5966700,Entire home/apt,,24,12,5.0,2,1.0,81.0,,56.153537,10.205273,2017-01-21 11:28:37.574127
7730533,40622544,Entire home/apt,,24,3,5.0,2,1.0,74.0,,56.15292,10.20674,2017-01-21 11:28:37.571301
16151562,105406223,Entire home/apt,,24,0,0.0,3,1.0,66.0,,56.14295,10.192192,2017-01-21 11:28:35.431758
15644505,20727305,Entire home/apt,,24,0,0.0,2,2.0,77.0,,56.147003,10.193745,2017-01-21 11:28:34.215586
11617583,61516345,Entire home/apt,,24,24,4.5,3,1.0,80.0,,56.162285,10.214328,2017-01-21 11:28:31.797912
4783208,9848256,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.144519,10.193943,2017-01-21 11:28:31.790911
4725983,24364794,Entire home/apt,,24,5,5.0,4,1.0,74.0,,56.147295,10.191579,2017-01-21 11:28:31.786598
5506517,28560110,Entire home/apt,,24,0,0.0,3,1.0,71.0,,56.154849,10.195213,2017-01-21 11:28:31.783897
7937278,38450254,Entire home/apt,,24,0,0.0,2,1.0,67.0,,56.15756,10.188433,2017-01-21 11:28:31.778292
11038857,21949285,Entire home/apt,,24,3,4.5,2,1.0,77.0,,56.155747,10.206963,2017-01-21 11:28:28.466022
4491084,23297409,Entire home/apt,,24,0,0.0,4,3.0,71.0,,56.158816,10.19794,2017-01-21 11:28:27.066262
2597369,13301358,Entire home/apt,,24,0,0.0,4,2.0,66.0,,56.162318,10.204192,2017-01-21 11:28:26.187749
10973454,56934207,Entire home/apt,,24,0,0.0,3,1.0,74.0,,56.161713,10.20107,2017-01-21 11:28:26.174394
13051977,72248880,Entire home/apt,,24,4,5.0,2,1.0,67.0,,56.150162,10.198378,2017-01-21 11:28:25.363980
11822242,39530055,Entire home/apt,,24,41,5.0,4,1.0,74.0,,56.147461,10.205391,2017-01-21 11:28:20.825792
13523440,15168714,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.163536,10.19226,2017-01-21 11:28:17.397279
3798894,12507290,Entire home/apt,,24,15,4.5,2,1.0,74.0,,56.163543,10.213557,2017-01-21 11:28:15.141359
3412012,17203059,Entire home/apt,,24,4,4.0,4,0.0,67.0,,56.163858,10.208886,2017-01-21 11:28:15.139091
7880823,41542517,Entire home/apt,,24,0,0.0,2,1.0,67.0,,56.164097,10.214469,2017-01-21 11:28:15.136110
8707913,8850520,Entire home/apt,,5,6,5.0,4,2.0,74.0,,56.185778,10.226741,2017-01-21 11:28:13.822900
9870836,5172052,Entire home/apt,,24,22,4.0,6,3.0,81.0,,56.165115,10.190782,2017-01-21 11:28:13.806731
13669906,24313493,Entire home/apt,,24,0,0.0,4,2.0,74.0,,56.163823,10.196078,2017-01-21 11:28:12.506503
4528118,7235516,Entire home/apt,,6,8,4.5,4,2.0,63.0,,56.148951,10.162641,2017-01-21 11:28:04.991748
5034842,11440489,Entire home/apt,,24,0,0.0,2,1.0,72.0,,56.156563,10.195638,2017-01-21 11:28:04.039873
7069626,37066433,Entire home/apt,,5,1,0.0,4,3.0,74.0,,56.19586,10.197229,2017-01-21 11:28:04.013184
7360080,38492405,Entire home/apt,,24,14,4.5,4,2.0,74.0,,56.163937,10.200162,2017-01-21 11:28:02.544094
6311714,32834339,Entire home/apt,,24,9,4.0,2,1.0,81.0,,56.161337,10.204442,2017-01-21 11:28:02.541828
13600638,78638919,Entire home/apt,,24,1,0.0,4,3.0,74.0,,56.160328,10.198856,2017-01-21 11:27:59.262919
12986464,71519039,Entire home/apt,,24,6,5.0,4,2.0,69.0,,56.148759,10.206829,2017-01-21 11:27:59.248508
12040829,41190679,Entire home/apt,,1,3,4.5,7,4.0,130.0,,56.120177,10.197568,2017-01-21 11:30:35.922938
14329000,20072317,Entire home/apt,,24,0,0.0,4,2.0,133.0,,56.157709,10.209109,2017-01-21 11:30:35.918074
16444085,26174003,Entire home/apt,,24,0,0.0,2,1.0,133.0,,56.14857,10.209321,2017-01-21 11:30:35.912349
6663872,22612331,Entire home/apt,,24,9,5.0,5,1.0,140.0,,56.156141,10.202463,2017-01-21 11:30:35.909467
16801893,18256034,Entire home/apt,,24,0,0.0,4,1.0,140.0,,56.150779,10.200272,2017-01-21 11:30:34.642908
7315368,38325113,Entire home/apt,,24,2,0.0,6,2.0,132.0,,56.155588,10.204258,2017-01-21 11:30:34.640273
13580615,78383203,Entire home/apt,,24,0,0.0,3,1.0,133.0,,56.168669,10.219733,2017-01-21 11:30:34.637697
8871579,8987536,Entire home/apt,,24,0,0.0,4,2.0,133.0,,56.159663,10.207298,2017-01-21 11:30:34.634529
5473776,20524611,Entire home/apt,,5,5,4.5,6,3.0,126.0,,56.184144,10.216664,2017-01-21 11:30:34.632055
13511118,19670287,Entire home/apt,,24,1,0.0,5,3.0,126.0,,56.147431,10.208398,2017-01-21 11:30:34.629439
13654666,79309912,Entire home/apt,,5,0,0.0,6,3.0,140.0,,56.191848,10.240044,2017-01-21 11:30:34.626875
13838120,81640670,Entire home/apt,,4,2,0.0,6,3.0,140.0,,56.179142,10.17703,2017-01-21 11:30:34.623951
16151644,105414460,Entire home/apt,,24,1,0.0,6,4.0,140.0,,56.162594,10.206395,2017-01-21 11:30:34.621302
5450469,28270884,Entire home/apt,,24,13,5.0,2,1.0,132.0,,56.165482,10.230842,2017-01-21 11:30:34.618926
13736455,44818597,Entire home/apt,,24,4,5.0,3,1.0,125.0,,56.14555,10.205988,2017-01-21 11:30:34.616806
5881690,14856877,Entire home/apt,,6,4,4.5,6,2.0,126.0,,56.150614,10.164871,2017-01-21 11:30:34.614386
13170596,45383346,Entire home/apt,,3,0,0.0,6,4.0,126.0,,56.16272,10.163925,2017-01-21 11:30:34.611315
14662988,8675231,Entire home/apt,,24,1,0.0,2,1.0,132.0,,56.15903,10.213344,2017-01-21 11:30:34.608471
10039394,9803079,Entire home/apt,,24,0,0.0,5,3.0,126.0,,56.160423,10.203146,2017-01-21 11:30:34.606145
15162682,396365,Entire home/apt,,24,0,0.0,2,1.0,130.0,,56.158159,10.205234,2017-01-21 11:30:34.601651
13637002,31408814,Entire home/apt,,24,0,0.0,3,1.0,82.0,,56.172465,10.214781,2017-01-21 11:27:57.643265
13077155,72516605,Entire home/apt,,24,3,5.0,4,1.0,74.0,,56.157352,10.203504,2017-01-21 11:27:57.627208
4187698,21725866,Entire home/apt,,24,10,5.0,3,1.0,74.0,,56.161109,10.204428,2017-01-21 11:27:54.912865
16780243,39523515,Entire home/apt,,6,0,0.0,2,1.0,70.0,,56.15626,10.167758,2017-01-21 11:27:53.797181
14813806,3659870,Entire home/apt,,24,0,0.0,2,0.0,70.0,,56.154764,10.204891,2017-01-21 11:27:52.606588
11236832,26507316,Entire home/apt,,24,2,0.0,3,1.0,74.0,,56.156376,10.198287,2017-01-21 11:27:52.600595
12199995,16162128,Entire home/apt,,24,3,5.0,3,2.0,77.0,,56.148965,10.194289,2017-01-21 11:27:51.017774
12895799,70621336,Entire home/apt,,24,1,0.0,4,2.0,77.0,,56.155698,10.199525,2017-01-21 11:27:51.005030
13387469,29611967,Entire home/apt,,24,4,4.5,4,1.0,63.0,,56.162406,10.208238,2017-01-21 11:27:51.001098
3076873,7025303,Entire home/apt,,24,37,5.0,4,2.0,70.0,,56.153321,10.208006,2017-01-21 11:27:49.758420
15946873,38110514,Entire home/apt,,24,1,0.0,4,1.0,75.0,,56.158304,10.206185,2017-01-21 11:27:47.266637
13178930,73697852,Entire home/apt,,24,20,4.5,5,2.0,74.0,,56.147787,10.207291,2017-01-21 11:27:45.970555
5777395,29975293,Entire home/apt,,5,3,4.5,5,3.0,81.0,,56.19613,10.219111,2017-01-21 11:27:43.489143
13553117,74179953,Entire home/apt,,24,3,4.0,3,1.0,82.0,,56.155468,10.210931,2017-01-21 11:27:43.483174
14295291,87293030,Entire home/apt,,24,1,0.0,3,1.0,66.0,,56.157134,10.210694,2017-01-21 11:27:43.480214
14046161,39517170,Entire home/apt,,24,1,0.0,4,1.0,74.0,,56.161712,10.211504,2017-01-21 11:27:43.476491
