room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
2887638,1353,1809290,Entire home/apt,,Aarhus,,24,3,4.5,4,1.0,,77.0,,Apartment in Aarhus C,2017-06-19 08:35:00.591609,56.158089,10.192663,0101000020E61000006A4C88B9A4622440BD6DA6423C144C40
19069150,1353,132917788,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,77.0,,A light and modern apartment,2017-06-19 08:35:00.582910,56.152368,10.188414,0101000020E61000009337C0CC776024407D7A6CCB80134C40
7067030,1353,37045610,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,69.0,,"Light, central and roomy apartment",2017-06-19 08:34:59.003793,56.162661,10.204581,0101000020E610000015C440D7BE682440D6AA5D13D2144C40
6555633,1353,2663428,Entire home/apt,,Aarhus,,4,9,5.0,4,2.0,,65.0,,"Cosy, quiet Stylish apartment w/ balcony",2017-06-19 08:34:57.382703,56.176467,10.209891,0101000020E6100000117349D5766B244060E97C7896164C40
8573533,1353,45122646,Entire home/apt,,Aarhus,,24,3,4.5,2,1.0,,70.0,,Central 2-room apartment in Aarhus,2017-06-19 08:34:57.377222,56.160439,10.198819,0101000020E610000098A59D9ACB6524406000E14389144C40
8149778,1353,43028175,Entire home/apt,,Aarhus,,24,10,5.0,3,1.0,,77.0,,Lille lejlighed i midtbyen,2017-06-19 08:34:57.371178,56.159393,10.197901,0101000020E6100000FFB0A547536524400D1B65FD66144C40
8095756,1353,21318200,Entire home/apt,,Aarhus,,24,4,4.5,2,1.0,,74.0,,Hyggelig lys lejlighed med altan. Tæt på centrum.,2017-06-19 08:34:57.368472,56.164192,10.198806,0101000020E6100000457F68E6C9652440E621533E04154C40
17924733,1353,116972915,Entire home/apt,,Aarhus,,24,10,5.0,4,1.0,,66.0,,"Light, spacious two-room apartment",2017-06-19 08:34:57.360651,56.157655,10.183829,0101000020E6100000DE1CAED51E5E24408386FE092E144C40
3285366,1353,16604624,Entire home/apt,,Aarhus,,24,9,5.0,4,2.0,,81.0,,"Central apartment, big balcony",2017-06-19 08:34:56.057532,56.160789,10.207656,0101000020E6100000E8A221E3516A24403D47E4BB94144C40
4187698,1353,21725866,Entire home/apt,,Aarhus,,24,10,5.0,3,1.0,,77.0,,Original townhouse,2017-06-19 08:34:56.052864,56.161109,10.204428,0101000020E6100000FCC56CC9AA682440AF0B3F389F144C40
19106207,1353,16058785,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,77.0,,Aarhus C - Cozy apartment central in Aarhus.,2017-06-19 08:34:56.047499,56.146163,10.196248,0101000020E610000092CF2B9E7A64244050711C78B5124C40
11453679,1353,40567058,Entire home/apt,,Aarhus,,24,1,0.0,3,2.0,,71.0,,Attractive apt near Gamle by Aarhus,2017-06-19 08:34:53.038476,56.157454,10.191119,0101000020E6100000D8497D59DA612440EC4FE27327144C40
4491084,1353,23297409,Entire home/apt,,Aarhus,,24,0,0.0,4,3.0,,74.0,,3 rooms. short distance to center,2017-06-19 08:34:53.029808,56.158816,10.19794,0101000020E6100000F623456458652440700A2B1554144C40
11975920,1353,34417545,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,70.0,,Ideal stay in central Aarhus,2017-06-19 08:34:53.026749,56.155854,10.195347,0101000020E610000051BEA08504642440B3791C06F3134C40
15291730,1353,34670366,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,Modern apartment in centre - next to train station,2017-06-19 08:34:51.724078,56.148932,10.207382,0101000020E6100000E38E37F92D6A2440F8A92A3410134C40
13363341,1353,13478505,Entire home/apt,,Aarhus,,24,0,0.0,5,2.0,,70.0,,Bo med udsigt over botanisk have og tæt på centrum,2017-06-19 08:34:51.721399,56.164753,10.190873,0101000020E6100000FA60191BBA6124407D7555A016154C40
5829267,1353,19992765,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,65.0,,Skøn lejlighed i hjertet af Århus,2017-06-19 08:34:51.709344,56.161862,10.202443,0101000020E6100000B79BE09BA66724408A3BDEE4B7144C40
19016327,1353,28543957,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,73.0,,Charming apartment for a holiday in Aarhus.,2017-06-19 08:34:50.826590,56.145787,10.192638,0101000020E610000007EFAB72A16224404A97FE25A9124C40
13669906,1353,24313493,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,77.0,,Centralt i Århus - tæt på Botanisk have.,2017-06-19 08:34:49.120169,56.163823,10.196078,0101000020E610000020EEEA556464244093AAED26F8144C40
4229517,1353,21950149,Entire home/apt,,Aarhus,,3,0,0.0,2,1.0,,70.0,,2 room apartment,2017-06-19 08:34:49.112301,56.165701,10.18582,0101000020E6100000ACE28DCC235F24400EF5BBB035154C40
9872564,1353,13299717,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,70.0,,Vibrant and cozy downtown apartment,2017-06-19 08:34:47.900832,56.156497,10.195978,0101000020E61000009278793A576424400876FC1708144C40
18779963,1353,38432944,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,77.0,,Cozy new apartment in central Aarhus,2017-06-19 08:34:47.893538,56.156461,10.191997,0101000020E610000038DC476E4D622440BB0CFFE906144C40
17276116,1353,116504116,Entire home/apt,,Aarhus,,24,9,4.5,4,2.0,,77.0,,Nice central apartment with 2 bedrooms near Aros,2017-06-19 08:34:47.879454,56.151964,10.18911,0101000020E610000070B1A206D3602440AD156D8E73134C40
14082475,1353,84657761,Entire home/apt,,Aarhus,,24,15,5.0,2,1.0,,70.0,,Central cosy and peaceful apartment,2017-06-19 08:34:45.340591,56.148794,10.202545,0101000020E6100000C8EF6DFAB3672440A7EB89AE0B134C40
19329506,1353,135399584,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,Modern apartment in Aarhus C.,2017-06-19 08:34:36.713255,56.162357,10.202745,0101000020E6100000E4DA5031CE6724406AA33A1DC8144C40
19127996,1353,133686768,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,63.0,,Apartment with balcony in the center of Aarhus,2017-06-19 08:34:35.676259,56.163015,10.202173,0101000020E6100000B7442E3883672440F4E0EEACDD144C40
10625285,1353,17584968,Entire home/apt,,Aarhus,,24,4,4.5,5,3.0,,70.0,,Central family home,2017-06-19 08:34:33.248954,56.162055,10.213861,0101000020E61000009BC761307F6D24409F93DE37BE144C40
8707913,1353,8850520,Entire home/apt,,Aarhus,,5,6,5.0,4,2.0,,77.0,,Hyggelig villalejlighed,2017-06-19 08:34:33.244804,56.185778,10.226741,0101000020E61000001E537765177424407C28D192C7174C40
7880823,1353,41542517,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,70.0,,Downtown flat with ocean view,2017-06-19 08:34:33.242162,56.164097,10.214469,0101000020E6100000FB027AE1CE6D2440942F682101154C40
14046161,1353,39517170,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,63.0,,Hyggelig lille lejlighed - perfekt beliggenhed,2017-06-19 08:34:33.239973,56.161712,10.211504,0101000020E610000045F295404A6C244075AF93FAB2144C40
5014827,1353,23857387,Entire home/apt,,Aarhus,,24,0,0.0,5,1.0,,77.0,,Lovely home in the heart of Aarhus,2017-06-19 08:34:32.103229,56.156098,10.210331,0101000020E610000082AB3C81B06B24404A7CEE04FB134C40
10099996,1353,49020122,Entire home/apt,,Aarhus,,24,0,0.0,4,3.0,,69.0,,Hyggelig og central lejlighed,2017-06-19 08:34:32.097376,56.162935,10.213085,0101000020E61000004C89247A196D2440D72FD80DDB144C40
17390677,1353,26288804,Entire home/apt,,Aarhus,,24,4,5.0,2,1.0,,70.0,,Lys lejlighed med fantastisk altan,2017-06-19 08:34:32.094671,56.163293,10.227213,0101000020E6100000BD732843557424403755F7C8E6144C40
18474000,1353,21455030,Entire home/apt,,Aarhus,,24,2,0.0,3,1.0,,71.0,,Skøn 2 værelses med flyder sofa,2017-06-19 08:34:32.090117,56.162785,10.215163,0101000020E6100000569E40D8296E2440C2A38D23D6144C40
13553117,1353,74179953,Entire home/apt,,Aarhus,,24,4,4.5,3,1.0,,82.0,,Bright flat in the heart of Aarhus,2017-06-19 08:34:32.084523,56.155468,10.210931,0101000020E6100000D76CE525FF6B24408AC91B60E6134C40
10879115,1353,56361921,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,69.0,,Cozy central apartment in Aarhus,2017-06-19 08:34:32.081907,56.165473,10.210696,0101000020E6100000C9CB9A58E06B24407DAF21382E154C40
7446676,1353,23895924,Entire home/apt,,Aarhus,,24,5,5.0,2,2.0,,71.0,,"Bright, Cozy & Spacious Apartment",2017-06-19 08:34:32.079748,56.160623,10.214444,0101000020E610000098A59D9ACB6D244022FE614B8F144C40
3798894,1353,12507290,Entire home/apt,,Aarhus,,24,18,4.5,2,1.0,,77.0,,Cozy home in the heart of Aarhus,2017-06-19 08:34:32.071584,56.163543,10.213557,0101000020E6100000EBA9D557576D2440AF3E1EFAEE144C40
6219288,1353,32253847,Entire home/apt,,Aarhus,,4,2,0.0,2,1.0,,67.0,,Dejlig lys lejlighed på Trøjborg,2017-06-19 08:34:31.042488,56.17345,10.211495,0101000020E6100000F8889812496C2440E0BE0E9C33164C40
17610896,1353,51122792,Entire home/apt,,Aarhus,,24,3,4.5,4,2.0,,76.0,,Large Romantic apartment in central Aarhus,2017-06-19 08:34:31.033376,56.16168,10.215202,0101000020E61000004D11E0F42E6E2440693524EEB1144C40
3784698,1353,19160484,Entire home/apt,,Aarhus,,24,5,5.0,3,1.0,,73.0,,"""Trøjborg - the city in the city""",2017-06-19 08:34:31.026576,56.173839,10.216543,0101000020E6100000FF5A5EB9DE6E24407AE2395B40164C40
13273448,1353,68658254,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,70.0,,lækker lejlighed i isbjerget,2017-06-19 08:34:30.327185,56.165464,10.229729,0101000020E6100000B5E21B0A9F7524402A55A2EC2D154C40
3755094,1353,19220758,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,70.0,,Apartment near the beach,2017-06-19 08:34:27.795938,56.173428,10.217288,0101000020E610000062A06B5F406F2440F81A82E332164C40
14660802,1353,91070085,Entire home/apt,,Aarhus,,24,15,4.0,4,2.0,,77.0,,"Lejlighed lige i centrum, 75 kvm2, 2 plan",2017-06-19 08:34:25.680888,56.150847,10.194415,0101000020E610000024B4E55C8A63244090D959F44E134C40
6907846,1353,14682734,Entire home/apt,,Aarhus,,24,5,4.0,3,1.0,,77.0,,"Varm, cosy and creative home",2017-06-19 08:34:25.678732,56.16196,10.203407,0101000020E6100000118E59F6246824404DA1F31ABB144C40
9560037,1353,26842085,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,65.0,,Skøn lejlighed ved Åboulevarden,2017-06-19 08:34:25.653630,56.15732,10.204063,0101000020E6100000B5A50EF27A682440DC80CF0F23144C40
19172434,1353,85803876,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,77.0,,Appartment in the center of Aarhus,2017-06-19 08:34:25.648887,56.150343,10.197815,0101000020E61000000551F701486524405D177E703E134C40
8501602,1353,44767236,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,76.0,,3 værelses i Aarhus centrum,2017-06-19 08:34:23.833730,56.146893,10.191813,0101000020E610000032E54350356224407381CB63CD124C40
12919891,1353,16920329,Entire home/apt,,Aarhus,,24,1,0.0,6,2.0,,70.0,,Apartment in the heart of Århus,2017-06-19 08:34:23.828103,56.156196,10.19934,0101000020E6100000BC9179E40F6624400DE2033BFE134C40
3460798,1353,17440379,Entire home/apt,,Aarhus,,24,15,5.0,2,1.0,,77.0,,New sunlit apartment by the river ,2017-06-19 08:34:23.820963,56.153486,10.187007,0101000020E6100000033FAA61BF5F24406A32E36DA5134C40
951644,1353,2254663,Entire home/apt,,Aarhus,,24,23,5.0,2,1.0,,79.0,,Cosy Apartment in Aarhus City ,2017-06-19 08:34:23.818226,56.14931,10.203597,0101000020E61000009F20B1DD3D6824409E7B0F971C134C40
4725983,1353,24364794,Entire home/apt,,Aarhus,,24,5,5.0,4,1.0,,77.0,,Charmerende 3 værelses lejlighed,2017-06-19 08:34:23.807070,56.147295,10.191579,0101000020E6100000663387A416622440A2EE0390DA124C40
17282641,1353,51095443,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,77.0,,Wonderful apartment in Aarhus C,2017-06-19 08:34:18.943162,56.146924,10.191147,0101000020E610000000750305DE612440AE7FD767CE124C40
9214975,1353,7893075,Entire home/apt,,Aarhus,,24,6,5.0,2,1.0,,64.0,,"Bright appt, 5 min to center & uni",2017-06-19 08:34:18.939284,56.162888,10.202222,0101000020E61000003D1059A48967244097749483D9144C40
6680644,1353,30527364,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,79.0,,Skøn og rummelig udsigtslejlighed,2017-06-19 08:34:18.935574,56.145413,10.201848,0101000020E6100000A986FD9E58672440E5B4A7E49C124C40
3639766,1353,18178016,Entire home/apt,,Aarhus,,24,6,4.5,3,2.0,,70.0,,"Cozy, small place, central location",2017-06-19 08:34:18.933025,56.161704,10.207628,0101000020E6100000C0779B374E6A2440F2D077B7B2144C40
19236229,1353,133958496,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,Hyggelig taglejlighed i europæisk kulturhovedstad,2017-06-19 08:34:18.922919,56.164519,10.207273,0101000020E610000008B0C8AF1F6A24400A4966F50E154C40
8285603,1353,17779744,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,70.0,,Dejlig 3-værelses i centrum,2017-06-19 08:34:17.225193,56.156551,10.194511,0101000020E6100000AD6C1FF296632440FB93F8DC09144C40
8838282,1353,46287080,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,New flat on the shopping street,2017-06-19 08:34:17.221054,56.156522,10.20698,0101000020E610000027DA5548F9692440618DB3E908144C40
12895799,1353,70621336,Entire home/apt,,Aarhus,,24,1,0.0,4,2.0,,80.0,,Appartement in the center of Aarhus,2017-06-19 08:34:17.217597,56.155698,10.199525,0101000020E610000003780B2428662440BC067DE9ED134C40
13762541,1353,21225269,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,77.0,,"Light, central 3 rooms apartment with balcony.",2017-06-19 08:34:17.215149,56.161046,10.213086,0101000020E61000008E78B29B196D24406893C3279D144C40
17924378,1353,56609974,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,81.0,,Lovely apartment in the heart of Aarhus,2017-06-19 08:34:17.211694,56.145905,10.201534,0101000020E61000006B10E6762F67244054A9D903AD124C40
14503460,1353,10164918,Entire home/apt,,Aarhus,,24,6,4.5,4,1.0,,67.0,,spacious apartment with seaview,2017-06-19 08:34:17.203927,56.16538,10.21828,0101000020E6100000E4BD6A65C26F2440CCB4FD2B2B154C40
6787550,1353,24792099,Entire home/apt,,Aarhus,,24,1,0.0,3,1.0,,77.0,,Modern apartment in downtown Aarhus,2017-06-19 08:34:17.201874,56.16478,10.226044,0101000020E6100000FFE9060ABC7324407784D38217154C40
18269674,1353,120590610,Entire home/apt,,Aarhus,,24,0,0.0,5,2.0,,77.0,,The best view in the heart of Aarhus City,2017-06-19 08:34:17.199887,56.152467,10.198481,0101000020E610000037C1374D9F652440105CE50984134C40
13267898,1353,74739981,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,2 bedroom apartment in Aarhus C,2017-06-19 08:34:17.196183,56.154106,10.202704,0101000020E61000006A8995D1C8672440060FD3BEB9134C40
18661426,1353,129687583,Entire home/apt,,Aarhus,,1,0,0.0,2,1.0,,82.0,,"Dejlig lejlighed, tæt på Aarhus, vand og skov.",2017-06-19 08:34:17.192358,56.115517,10.206113,0101000020E6100000978FA4A487692440E690D442C90E4C40
17662124,1353,78861198,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,77.0,,Light and charming in the heart of the city,2017-06-19 08:34:15.238752,56.156907,10.196599,0101000020E610000045DAC69FA8642440B9C1508715144C40
13507006,1353,77502207,Entire home/apt,,Aarhus,,1,0,0.0,2,1.0,,77.0,,"Lejlighed tæt på skov, strand og centrum.",2017-06-19 08:34:15.234239,56.140772,10.193083,0101000020E6100000BFD364C6DB622440A41820D104124C40
17228031,1353,27888210,Entire home/apt,,Aarhus,,2,3,5.0,4,1.0,,68.0,,Cozy and bright apartment near the city centre,2017-06-19 08:34:15.231561,56.143941,10.187037,0101000020E6100000AE484C50C35F2440DAC69FA86C124C40
14121637,1353,6568965,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,77.0,,Super Cosy and Central Apartment.,2017-06-19 08:34:15.217787,56.154618,10.197779,0101000020E6100000D2AB014A43652440BCAFCA85CA134C40
6571211,1353,34368697,Entire home/apt,,Aarhus,,24,2,0.0,3,1.0,,69.0,,Nice midtown apartment with garden,2017-06-19 08:34:15.204280,56.164585,10.199634,0101000020E6100000DE567A6D36662440C2340C1F11154C40
17716094,1353,120761790,Entire home/apt,,Aarhus,,1,7,5.0,2,1.0,,76.0,,Hyggelig etværelses med udsigt,2017-06-19 08:34:13.346228,56.140316,10.199282,0101000020E6100000EA5C514A08662440828DEBDFF5114C40
13357924,1353,75764698,Entire home/apt,,Aarhus,,24,2,0.0,3,1.0,,65.0,,Three rooms in the center of Aarhus with a balcony,2017-06-19 08:34:11.825965,56.160112,10.214105,0101000020E6100000F6D1A92B9F6D24403CD9CD8C7E144C40
15433036,1353,35313045,Entire home/apt,,Aarhus,,24,4,5.0,4,2.0,,77.0,,"Lejlighed tæt på by, vand og skov.",2017-06-19 08:34:11.822276,56.165529,10.214065,0101000020E6100000BD6F7CED996D244011C5E40D30154C40
17265297,1353,116396760,Entire home/apt,,Aarhus,,2,4,5.0,5,1.0,,64.0,,Hyggelig lejlighed - god til børnefamilier/par,2017-06-19 08:34:11.809159,56.134472,10.178141,0101000020E61000004A27124C355B2440261DE56036114C40
13545071,1353,25592575,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,70.0,,GREAT APARTMENT IN THE CITY,2017-06-19 08:34:11.805251,56.145399,10.190151,0101000020E6100000789ACC785B61244080EF366F9C124C40
19355770,1353,114365083,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,Lys og lækker lejlighed i midten af Aarhus,2017-06-19 08:34:11.802633,56.145246,10.191271,0101000020E6100000B058C345EE612440FAEFC16B97124C40
18993807,1353,87657710,Entire home/apt,,Aarhus,,1,3,5.0,3,2.0,,62.0,,Familievenligt byhus tæt på Aarhus C med gårdhave.,2017-06-19 08:34:08.945257,56.117075,10.208568,0101000020E6100000F8FBC56CC96A2440F0164850FC0E4C40
18622092,1353,119026788,Entire home/apt,,Aarhus,,1,1,0.0,3,1.0,,80.0,,Charming apartment with balcony in Frederiksbjerg,2017-06-19 08:34:08.930452,56.141968,10.190701,0101000020E610000006A1BC8FA36124400D8AE6012C124C40
12925343,1353,69972998,Entire home/apt,,Aarhus,,24,14,4.5,2,1.0,,71.0,,Great apartment w/ sunny courtyard.,2017-06-19 08:34:08.916916,56.148825,10.200102,0101000020E610000077BAF3C473662440E2E995B20C134C40
7794111,1353,36150732,Entire home/apt,,Aarhus,,24,2,0.0,4,1.0,,77.0,,Modern / cosy + central apartment,2017-06-19 08:34:08.914634,56.155393,10.194258,0101000020E610000005F9D9C8756324407F83F6EAE3134C40
12646841,1353,16278021,Entire home/apt,,Aarhus,,24,9,5.0,4,1.0,,77.0,,Central spacious and cosy apartment,2017-06-19 08:34:06.749377,56.157668,10.200477,0101000020E61000004C33DDEBA466244018D00B772E144C40
19130577,1353,21953797,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,70.0,,Central og skøn lejlighed,2017-06-19 08:34:06.745374,56.146145,10.202634,0101000020E6100000861DC6A4BF672440A9BC1DE1B4124C40
12986464,1353,71519039,Entire home/apt,,Aarhus,,24,9,5.0,4,2.0,,73.0,,Nyistandsat lejlighed i hjertet af Aarhus,2017-06-19 08:34:06.740467,56.148759,10.206829,0101000020E610000091BA9D7DE56924402AFEEF880A134C40
5327907,1353,27606695,Entire home/apt,,Aarhus,,24,51,5.0,2,1.0,,74.0,,NY. apartment in the hippest area ,2017-06-19 08:34:06.735290,56.16068,10.214279,0101000020E61000006D7022FAB56D2440868F882991144C40
13051977,1353,72248880,Entire home/apt,,Aarhus,,24,5,5.0,2,1.0,,74.0,,Charming apartment in downtown Aarhus,2017-06-19 08:34:06.733152,56.150162,10.198378,0101000020E6100000E57D1CCD916524400D8D278238134C40
11110011,1353,31085856,Entire home/apt,,Aarhus,,24,2,0.0,4,1.0,,77.0,,Dejlig lejlighed i hjertet af Århus,2017-06-19 08:34:06.727300,56.159193,10.211892,0101000020E61000006D91B41B7D6C24404660AC6F60144C40
7229663,1353,11161746,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,101.0,,Charming apartment in city centre,2017-06-19 08:39:34.968851,56.159328,10.21073,0101000020E6100000799274CDE46B244026AB22DC64144C40
9113064,1353,35205177,Entire home/apt,,Aarhus,,24,1,0.0,6,1.0,,98.0,,Nice modern apartement in centrum,2017-06-19 08:39:33.969760,56.168162,10.215243,0101000020E6100000C7629B54346E24400937195586154C40
1002870,1353,5478617,Entire home/apt,,Aarhus,,4,1,0.0,4,2.0,,101.0,,Lovely little house with garden,2017-06-19 08:39:33.954093,56.178459,10.196474,0101000020E61000005307793D98642440A35698BED7164C40
19176458,1353,133940767,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,85.0,,Bright and cosy home in the heart of Aarhus,2017-06-19 08:39:33.947220,56.162837,10.204961,0101000020E610000032E9EFA5F068244015CAC2D7D7144C40
18319217,1353,94579236,Entire home/apt,,Aarhus,,24,0,0.0,4,0.0,,93.0,,Udsigt til Aros,2017-06-19 08:39:32.131122,56.153859,10.196939,0101000020E6100000289D4830D5642440FE98D6A6B1134C40
7558709,1353,39621204,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,93.0,,2-room apartment in Aarhus C,2017-06-19 08:39:32.125151,56.158109,10.190446,0101000020E6100000DB4E5B2382612440051A6CEA3C144C40
13233523,1353,74305599,Entire home/apt,,Aarhus,,24,12,5.0,3,1.0,,85.0,,Hyggelig lejlighed i dejlige Ø-gaderne,2017-06-19 08:39:32.111166,56.162872,10.200817,0101000020E610000030F65E7CD166244091B75CFDD8144C40
9489002,1353,49180406,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,85.0,,Lejlighed i hjertet af Århus,2017-06-19 08:39:32.108955,56.156504,10.210134,0101000020E61000002A8E03AF966B2440BAD8B45208144C40
9982781,1353,51294903,Entire home/apt,,Aarhus,,24,0,0.0,4,3.0,,93.0,,3 værelses lejlighed Aarhus C,2017-06-19 08:39:32.091128,56.162731,10.213604,0101000020E6100000EE96E4805D6D2440CF85915ED4144C40
18474874,1353,34725824,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,101.0,,COSY AND MODERN DECORATED FLAT,2017-06-19 08:39:31.057208,56.145889,10.196103,0101000020E6100000844BC79C676424404EECA17DAC124C40
18663983,1353,51478431,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,87.0,,Cozy light apartment near city centrum and forests,2017-06-19 08:39:30.292876,56.143167,10.195475,0101000020E6100000075F984C15642440E76ED74B53124C40
6642170,1353,34764390,Entire home/apt,,Aarhus,,24,12,4.5,4,1.0,,93.0,,3-værelses lejlighed i Aarhus Centrum,2017-06-19 08:39:30.289487,56.16042,10.207171,0101000020E6100000F75B3B51126A2440EACF7EA488144C40
13257989,1353,9597968,Entire home/apt,,Aarhus,,24,4,5.0,3,1.0,,85.0,,Artsy Central Apartment,2017-06-19 08:39:30.253630,56.158943,10.199209,0101000020E61000004223D8B8FE652440CD76853E58144C40
3162370,1353,6985298,Entire home/apt,,Aarhus,,24,3,4.5,4,2.0,,101.0,,Awesome Scandinavian apartment,2017-06-19 08:39:28.623351,56.155876,10.195135,0101000020E6100000249C16BCE86324409B1DA9BEF3134C40
3377138,1353,3681486,Entire home/apt,,Aarhus,,24,18,5.0,4,2.0,,101.0,,Cozy Boat in nice marina.,2017-06-19 08:39:28.582339,56.137992,10.208158,0101000020E610000031CD74AF936A2440088ECBB8A9114C40
15558616,1353,67246602,Entire home/apt,,Aarhus,,24,11,4.5,4,2.0,,101.0,,Clean penthouse in central Aarhus,2017-06-19 08:39:28.579955,56.158515,10.201609,0101000020E610000095287B4B39672440757632384A144C40
11617583,1353,61516345,Entire home/apt,,Aarhus,,24,44,4.5,3,1.0,,93.0,,Skøn 3. V. Århus C.,2017-06-19 08:39:28.564587,56.162285,10.214328,0101000020E6100000F33B4D66BC6D2440D0D03FC1C5144C40
19070669,1353,28703395,Entire home/apt,,Aarhus,,24,0,0.0,3,2.0,,85.0,,Bright and cosy home in the centre of Aarhus,2017-06-19 08:39:28.552779,56.160269,10.20216,0101000020E6100000641EF9838167244004C8D0B183144C40
13195538,1353,50754637,Entire home/apt,,Aarhus,,24,23,4.5,4,1.0,,93.0,,Studio apartment in the center of Aarhus,2017-06-19 08:39:25.877240,56.146726,10.19589,0101000020E6100000153AAFB14B64244088BCE5EAC7124C40
6367816,1353,31926309,Entire home/apt,,Aarhus,,4,40,5.0,4,1.0,,85.0,,Hyggelig lejlighed på 70 m2.,2017-06-19 08:39:25.852932,56.172817,10.200673,0101000020E61000006361889CBE662440AF9811DE1E164C40
16016104,1353,88349593,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,100.0,,Mi casa es su casa,2017-06-19 08:39:24.137613,56.162842,10.211083,0101000020E6100000AF7B2B12136C24402635B401D8144C40
18315287,1353,36592105,Entire home/apt,,Aarhus,,24,1,0.0,3,2.0,,101.0,,"Charming, spacious apartment in the city center.",2017-06-19 08:39:24.130288,56.158996,10.202385,0101000020E6100000E466B8019F672440F0181EFB59144C40
17673025,1353,43773451,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,89.0,,Charming 3-room apartment in the city centre,2017-06-19 08:39:24.108194,56.159261,10.206104,0101000020E61000004A26A776866924409E4319AA62144C40
16927277,1353,113078833,Entire home/apt,,Aarhus,,24,4,5.0,2,1.0,,94.0,,"New & cosy apartment in cc, with rooftop terras",2017-06-19 08:39:22.792420,56.151616,10.198316,0101000020E61000000D8CBCAC8965244071C6302768134C40
9248729,1353,21206875,Entire home/apt,,Aarhus,,24,2,0.0,2,2.0,,85.0,,Hyggelig lejlighed i Århus C,2017-06-19 08:39:22.790315,56.163829,10.200007,0101000020E610000030F147516766244075914259F8144C40
16465451,1353,103211013,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,90.0,,Stay at 12th floor with view all over Aarhus,2017-06-19 08:39:22.783206,56.154999,10.191393,0101000020E6100000DD5D6743FE612440D3F4D901D7134C40
19175603,1353,134106192,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,85.0,,Cozy and bright apartment in a perfect location,2017-06-19 08:39:22.779588,56.160361,10.199694,0101000020E6100000336ABE4A3E662440E54691B586144C40
17524313,1353,29256182,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,93.0,,Apartment w. private garden in the heart of Aarhus,2017-06-19 08:39:22.769566,56.159586,10.200748,0101000020E61000008E791D71C8662440217365506D144C40
7786836,1353,8099229,Entire home/apt,,Aarhus,,24,9,5.0,4,2.0,,93.0,,"Unique location, cosy and spacious",2017-06-19 08:39:21.060253,56.151936,10.204315,0101000020E61000001B2AC6F99B682440E38A8BA372134C40
19244327,1353,17030557,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,94.0,,Large apartment with best location in Aarhus,2017-06-19 08:39:21.052080,56.147684,10.196765,0101000020E6100000B0FECF61BE6424403C122F4FE7124C40
